route_id,service_id,trip_id
40,209,1355652
40,209,1415477
40,209,1447567
40,209,1506828
40,209,1525519
40,209,1542377
40,209,156319
40,209,1658089
40,209,227782
40,209,304952
40,209,336407
40,209,440337
40,209,74822
40,209,766923
40,209,840192
40,217,339099
40,218,1305941
40,218,1428446
40,218,755900
40,222,851507
40,222,915147
40,23,16173
40,260,1277849
40,260,220907
40,280,1284580
40,289,1699110
40,298,1343498
40,304,1535805
40,322,1526335
40,322,845775
40,329,1005736
40,330,805689
40,335,756655
40,349,1007454
40,349,1643422
40,350,1306454
40,361,1439913
40,386,1518551
40,389,1180915
40,400,1342499
40,402,573172
40,402,784051
40,409,1015214
40,412,1556914
40,412,1609604
40,412,944395
40,412,972486
40,421,1094348
40,421,1616658
40,421,39462
40,421,455888
40,442,1202987
40,45,1148035
40,467,1351961
40,495,382372
40,499,440396
40,5,433910
40,520,1520209
40,544,412201
40,544,428617
40,55,900400
40,581,1399815
40,588,1537172
40,588,414401
40,588,731909
40,588,863985
40,600,541098
40,605,422953
40,606,730737
40,607,898790
40,623,504361
40,634,1486726
40,660,1063651
40,661,908508
40,67,898678
40,699,1503883
40,748,1289565
40,748,567917
40,748,924859
40,785,901876
40,786,552503
40,795,497786
40,797,194193
40,80,1045699
40,80,1308380
40,80,1356139
40,800,1326398
40,809,1142096
40,817,1315626
40,817,958922
40,822,1132023
40,822,1568779
40,822,292116
40,822,358807
40,822,698210
40,822,894932
40,822,945572
40,828,1270161
40,828,312432
40,829,1450614
40,833,1424178
40,833,253709
40,874,1030054
40,874,194917
40,88,105538
40,881,139857
40,883,1430342
40,883,273629
40,883,676848
40,887,622317
40,900,872500
40,921,1503476
40,926,134878
40,937,897844
40,945,1500540
40,945,1607407
40,945,772364
40,956,491006
40,969,1351123
40,969,466042
40,977,115043
40,977,1444062
40,978,1445888
40,980,1670237
40,980,212948
40,980,213321
41,1016,1358184
41,1021,1204177
41,1031,1233297
41,1031,233735
41,1046,1234676
41,1046,1424651
41,1046,1515889
41,1046,38538
41,1046,504818
41,106,1508271
41,108,870788
41,1139,1029156
41,1139,497919
41,1139,58321
41,1139,593391
41,1139,746953
41,1139,910916
41,115,919180
41,144,889052
41,155,1572319
41,209,1665
41,21,1514716
41,21,6660
41,21,800980
41,216,496587
41,23,728641
41,245,1238943
41,247,693334
41,254,1453756
41,254,1479564
41,254,482978
41,260,1135540
41,260,1491947
41,287,1119729
41,287,47431
41,30,1534015
41,309,679499
41,317,571393
41,320,1359540
41,332,1706728
41,352,1463786
41,36,908144
41,391,170849
41,402,1154896
41,402,366420
41,412,1043852
41,412,1273647
41,412,133591
41,412,1336714
41,412,498411
41,438,926406
41,449,878948
41,449,95419
41,467,276691
41,467,833613
41,48,1203024
41,481,312061
41,534,1316799
41,544,51391
41,55,1221118
41,55,1239877
41,55,1307256
41,55,1368126
41,55,70943
41,558,1249257
41,588,867081
41,600,444697
41,600,451493
41,624,701969
41,679,323986
41,733,77303
41,738,586186
41,743,1211866
41,743,1345767
41,743,153278
41,743,223377
41,743,686132
41,743,716700
41,754,347721
41,797,341442
41,802,1639443
41,818,512405
41,826,726644
41,828,1123856
41,828,1138127
41,828,1411290
41,828,1451343
41,828,1695898
41,828,1710256
41,828,269790
41,828,350058
41,828,450406
41,828,503165
41,828,823401
41,828,982618
41,833,1026690
41,833,280079
41,854,344554
41,874,112392
41,877,1398718
41,877,200090
41,881,1617790
41,900,1622307
41,911,623827
41,919,277557
41,937,1613116
41,951,1406859
41,951,154303
41,951,421329
41,951,597641
41,960,183079
41,983,1009752
42,114,1631880
42,23,405855
42,256,1542059
42,715,1683312
42,980,676175
43,100,819493
43,1040,415401
43,1040,983618
43,209,1242504
43,209,1427885
43,254,377721
43,623,819645
43,719,432158
43,939,682048
43,967,1262002
44,1046,1118485
44,1046,1335202
44,1046,1438260
44,1046,457127
44,1046,50201
44,1046,551752
44,148,1329680
44,256,1100932
44,369,1529323
44,605,1048970
44,605,1074963
44,605,1433528
44,605,358260
44,605,592621
44,605,863048
44,605,987129
44,617,1659536
44,748,400534
44,767,1058552
44,797,320648
44,914,462618
44,925,1008295
44,925,1394905
44,958,1019340
45,1127,1411162
45,148,1390906
45,148,328836
45,148,387702
45,223,281032
46,1004,904335
46,1031,1113859
46,113,1690181
46,148,1110620
46,148,1488490
46,148,1712304
46,148,75365
46,148,948636
46,184,482067
46,402,589003
46,529,1085729
47,1031,1462877
47,1031,533053
48,1006,412600
48,1025,254890
48,1046,1113885
48,1051,420267
48,1064,1412822
48,108,590593
48,1082,1265600
48,11,1061108
48,1114,1293109
48,1114,1416336
48,1114,445327
48,1114,470317
48,1116,66554
48,1130,1237833
48,1131,424799
48,115,202678
48,115,394091
48,127,235090
48,137,1438271
48,137,1663421
48,137,440351
48,137,54978
48,137,54979
48,145,1287179
48,15,1530038
48,166,1536087
48,191,859264
48,205,379457
48,208,1274604
48,208,1625976
48,218,1036281
48,218,1569511
48,235,1649237
48,238,1610179
48,260,1102193
48,303,998209
48,317,1662357
48,317,614227
48,317,968311
48,318,1453197
48,324,1147829
48,332,1498575
48,343,766293
48,36,715792
48,373,330328
48,377,1334634
48,378,1474230
48,380,805096
48,412,1684388
48,467,1428126
48,467,1539619
48,467,1675659
48,467,208407
48,467,706127
48,467,74538
48,48,637051
48,500,1238906
48,521,847316
48,537,1421039
48,544,918074
48,55,158489
48,55,624282
48,55,82955
48,571,926875
48,589,1222968
48,590,1111595
48,600,662357
48,607,484914
48,625,606658
48,652,818317
48,658,1276077
48,66,1532516
48,674,626023
48,680,1679769
48,733,612934
48,743,1094062
48,743,1370420
48,743,575454
48,748,870615
48,795,10802
48,797,601523
48,808,1337492
48,822,1281212
48,828,1125386
48,828,673130
48,833,1274160
48,853,1717169
48,853,596832
48,874,1601753
48,878,1496060
48,900,1087942
48,900,1178523
48,900,1210196
48,900,138919
48,900,156664
48,900,1688469
48,900,212321
48,900,237783
48,900,419753
48,900,429735
48,900,506740
48,900,607162
48,900,874527
48,902,302962
48,919,1132387
48,926,1462529
48,937,1677463
48,951,1126882
48,951,1406713
48,977,1362150
48,977,1391848
48,977,146658
48,977,1554966
48,977,1586150
48,977,199065
48,977,348968
48,977,356102
48,977,378712
48,978,1404558
48,980,347022
48,980,556397
48,980,68363
48,992,1608644
48,998,1640377
48,999,1088764
49,20,801723
49,222,1042097
49,254,806811
49,272,1100883
49,272,474179
49,357,13880
49,402,1501900
49,402,391557
49,412,1108846
49,412,1585467
49,412,667141
49,43,1126028
49,506,1661094
49,510,518528
49,55,1096049
49,554,1221692
49,610,1116826
49,610,1281871
49,610,606179
49,666,841155
49,731,1311030
49,740,864953
49,822,47469
49,827,893918
49,937,1439441
49,940,370588
49,98,1545499
49,98,479606
5,1013,1069747
5,1101,482119
5,1101,853288
5,17,1168080
5,17,898825
5,209,439351
5,209,823678
5,417,1485559
5,828,639480
50,1008,1462056
50,1013,1187686
50,1013,1241430
50,1013,1252213
50,1013,304025
50,1016,1149560
50,1022,548068
50,1031,1278254
50,1043,791198
50,1068,534094
50,1101,1132208
50,1108,1092971
50,1114,1349474
50,1125,415243
50,1125,732351
50,146,302328
50,150,1442233
50,159,887573
50,170,1293924
50,170,14548
50,170,1550845
50,183,846300
50,197,942398
50,209,1668667
50,209,1725087
50,209,26580
50,209,272490
50,209,375215
50,209,456300
50,209,49552
50,209,499149
50,209,66187
50,211,1173712
50,222,1314202
50,222,1464617
50,222,430625
50,222,642329
50,222,749567
50,229,1396031
50,23,140929
50,234,982386
50,244,1681289
50,251,1154407
50,253,1239352
50,256,389529
50,260,1491764
50,260,557998
50,260,877396
50,265,555001
50,273,223215
50,283,1247345
50,287,655196
50,317,1133185
50,321,701966
50,332,580995
50,394,1091920
50,402,1377581
50,402,340821
50,402,503099
50,412,1265171
50,412,1567834
50,412,386087
50,412,894397
50,467,357001
50,504,427941
50,520,1586761
50,520,1720612
50,521,567938
50,521,689681
50,521,70851
50,532,213640
50,55,1273769
50,587,1122626
50,605,130528
50,61,1125747
50,642,1611512
50,646,1490427
50,646,688487
50,654,1440622
50,7,1583512
50,723,1045492
50,733,1691648
50,733,51998
50,733,578038
50,748,405430
50,748,823846
50,748,968677
50,817,1051427
50,817,1409512
50,817,574208
50,822,557337
50,828,115794
50,828,1368019
50,828,438169
50,833,375281
50,850,1281955
50,862,120923
50,872,1057277
50,874,670039
50,881,1569340
50,881,157663
50,937,1185515
50,937,358753
50,97,1159248
50,984,1517911
51,1095,910845
51,11,282843
51,1114,112831
51,1114,1158520
51,1114,1170881
51,1114,1304421
51,1114,1468514
51,1114,1574840
51,1114,1590981
51,1114,244502
51,1114,280428
51,1114,343558
51,1114,437317
51,1114,478953
51,1114,73300
51,1114,750990
51,1114,855816
51,1114,866369
51,1114,985670
51,346,1274433
51,40,200268
51,460,441981
51,460,637747
51,489,1042586
51,489,1296317
51,489,1632004
51,489,1662698
51,489,1706898
51,489,1720308
51,489,230336
51,489,399184
51,489,435401
51,489,43750
51,489,890771
51,489,966676
51,489,994884
51,688,357567
51,743,1038906
51,743,1371904
51,743,1539148
51,743,1639835
51,743,1681450
51,743,1696336
51,743,252065
51,743,294852
51,743,339665
51,743,694323
51,743,71854
51,743,78242
51,743,815768
51,743,824935
51,764,399187
51,764,465621
51,797,1256778
51,797,137501
51,952,1566581
52,1033,333256
52,1056,887462
52,1097,1611761
52,11,410661
52,11,606238
52,1123,171745
52,1123,320505
52,1123,576177
52,137,196993
52,150,406465
52,186,1133653
52,186,1622393
52,186,183571
52,186,636514
52,218,1479016
52,218,42483
52,222,136419
52,256,30677
52,289,377183
52,289,923351
52,322,1493991
52,322,1521217
52,322,152122
52,322,586432
52,322,595177
52,322,682341
52,322,691020
52,357,450367
52,403,241984
52,412,1657455
52,423,435301
52,447,1304538
52,513,367236
52,514,894656
52,519,1123614
52,519,1253916
52,519,1502757
52,519,1507514
52,519,1723524
52,519,226349
52,519,231222
52,519,600211
52,519,724354
52,519,973256
52,519,990075
52,528,1425843
52,544,1362849
52,544,1384415
52,55,1413665
52,55,755546
52,56,1495143
52,56,714389
52,562,378516
52,568,1091288
52,568,1135453
52,568,1483751
52,568,1655301
52,568,292194
52,568,335166
52,568,349125
52,568,391984
52,57,722898
52,57,994337
52,581,153552
52,588,585873
52,597,935346
52,600,1586780
52,600,203380
52,600,744853
52,600,895023
52,619,718088
52,621,924776
52,66,485755
52,693,1325578
52,7,1498719
52,734,1510669
52,740,499551
52,741,1273094
52,751,114641
52,751,1331228
52,751,1496184
52,751,1670753
52,751,322316
52,751,368649
52,751,569401
52,751,776695
52,751,848225
52,768,1593806
52,817,1095057
52,817,1487679
52,822,485065
52,828,1541856
52,828,177874
52,872,1110906
52,872,1610907
52,874,433363
52,883,1710505
52,883,705650
52,900,1104712
52,900,1347686
52,900,890272
52,922,889222
52,942,720353
52,969,398263
53,10,400405
53,1001,1445987
53,1015,745123
53,1016,341703
53,1016,919344
53,1022,1672959
53,1022,26246
53,1022,474274
53,1024,44272
53,103,998336
53,1031,1112184
53,1031,757319
53,1033,1369654
53,1043,916558
53,1049,1411622
53,1051,587168
53,1051,836603
53,1109,1421291
53,1109,179438
53,111,1406763
53,1114,1582104
53,1114,1680039
53,1114,519151
53,1114,797499
53,1114,975167
53,1119,209291
53,1148,1661799
53,1151,1074774
53,134,633686
53,137,557301
53,142,795265
53,143,1628509
53,147,1236890
53,150,1105941
53,150,16799
53,162,821318
53,180,896066
53,185,1629439
53,197,722551
53,198,416182
53,199,495325
53,210,131683
53,211,1215391
53,218,111444
53,218,1637811
53,218,612794
53,222,776363
53,23,221011
53,23,397819
53,23,552465
53,240,780369
53,243,1231326
53,256,167132
53,256,1704588
53,256,1718600
53,256,441733
53,256,794192
53,260,159369
53,260,947101
53,317,1051775
53,317,1316363
53,317,1444410
53,343,1662004
53,343,234952
53,351,1312370
53,351,210155
53,351,633174
53,363,1146116
53,378,397143
53,401,1468087
53,401,1622578
53,402,1557408
53,412,1092097
53,412,1457115
53,412,488943
53,412,518287
53,412,539944
53,412,54135
53,412,676018
53,412,87225
53,412,87418
53,413,979434
53,427,1365038
53,430,45233
53,448,507360
53,449,1150385
53,449,1496426
53,449,162586
53,466,1621693
53,473,1664940
53,520,1098017
53,553,713544
53,58,1064071
53,586,1258132
53,586,512179
53,588,1676519
53,588,41461
53,623,1325986
53,627,1430123
53,636,525962
53,637,1282407
53,638,432750
53,64,10429
53,640,110798
53,668,798518
53,673,188851
53,680,844407
53,69,1231608
53,724,1392398
53,743,199813
53,743,396930
53,743,644121
53,743,909124
53,745,1263235
53,748,143602
53,748,63798
53,781,476934
53,787,1397874
53,797,1475883
53,797,1559160
53,797,409804
53,797,53013
53,797,718922
53,797,867421
53,797,926451
53,8,1119507
53,803,882156
53,822,785891
53,828,1065715
53,828,1193923
53,828,1593966
53,828,231115
53,828,275091
53,828,566904
53,828,588084
53,828,651904
53,828,972616
53,828,994226
53,833,1663649
53,833,99827
53,853,581114
53,863,144614
53,881,646446
53,888,1113167
53,896,1683459
53,900,731459
53,902,1285361
53,926,1667240
53,926,218411
53,926,364625
53,926,507762
53,937,1373080
53,937,594808
53,937,968009
53,948,1657194
53,964,336018
53,978,448304
53,980,1132040
53,980,1641606
53,980,857585
53,983,1562480
53,994,1666111
54,1016,1132508
54,1016,1139946
54,1016,426173
54,1065,165057
54,1086,1003657
54,1114,1221750
54,1114,688093
54,147,1202274
54,180,527767
54,207,1450884
54,351,63330
54,360,63618
54,489,1473886
54,497,1386592
54,586,1617221
54,586,571836
54,598,343510
54,605,850227
54,605,937346
54,673,1367819
54,718,1700038
54,724,332652
54,742,27628
54,743,1235804
54,969,1708074
55,10,1688907
55,1022,414719
55,1046,850736
55,137,1321761
55,137,919186
55,203,478691
55,205,1674884
55,205,6583
55,208,1148169
55,209,240621
55,211,1179851
55,222,1469681
55,222,1483286
55,222,90466
55,254,1475298
55,254,408319
55,260,671100
55,287,245669
55,287,818799
55,287,828954
55,287,882811
55,317,1141833
55,357,1065983
55,357,1149676
55,357,1593302
55,357,390500
55,357,871185
55,402,13688
55,402,1415408
55,402,661108
55,402,988391
55,412,1000104
55,412,1471468
55,412,447781
55,412,802412
55,412,986625
55,450,222308
55,488,1304928
55,488,434295
55,497,1043210
55,497,1265686
55,497,876080
55,506,645283
55,514,1271243
55,521,1195914
55,521,462862
55,521,791156
55,523,630587
55,533,370372
55,548,302428
55,548,798339
55,55,1045039
55,55,1121118
55,55,1277935
55,55,1588680
55,55,1695388
55,55,207802
55,55,673480
55,55,89987
55,583,572952
55,605,1201704
55,619,1146830
55,623,467162
55,666,1650881
55,691,1088052
55,691,513112
55,691,692515
55,701,403638
55,740,112041
55,740,385478
55,740,402168
55,781,319872
55,789,868095
55,822,601344
55,828,1434440
55,828,412193
55,833,404562
55,843,1055204
55,843,202942
55,853,1674568
55,881,1556752
55,890,878359
55,900,1542027
55,926,309784
55,937,1069807
55,937,1266807
55,937,1358569
55,937,506658
55,937,539922
55,937,735936
55,937,869879
55,940,1233344
55,940,1257851
55,940,1312303
55,940,323230
55,940,455899
55,940,525534
55,940,69917
55,940,759204
55,940,980129
55,951,1285690
55,958,759755
55,970,903885
55,98,1576292
55,98,424496
55,98,668914
55,98,826329
55,983,784866
56,1016,1264725
56,1016,471016
56,1028,286155
56,1031,1446266
56,1036,311691
56,1046,552684
56,1048,1153764
56,1048,1179878
56,1048,1264857
56,1048,1277253
56,1048,1721070
56,1048,317046
56,1048,32390
56,1048,349083
56,1048,52661
56,1048,903085
56,1059,109385
56,1059,387725
56,1081,315895
56,1090,1356739
56,11,791217
56,110,1530800
56,110,548168
56,1101,359626
56,1103,324972
56,1103,551692
56,1114,499650
56,1117,705651
56,136,608551
56,150,586110
56,150,846687
56,209,1077627
56,209,1104442
56,209,1430694
56,209,1498274
56,209,1517745
56,209,1698823
56,209,234803
56,209,298332
56,209,362861
56,209,388613
56,209,420074
56,209,478467
56,209,975344
56,209,983541
56,211,880929
56,218,1038302
56,218,1526157
56,218,1572271
56,218,557335
56,218,559790
56,218,717571
56,218,821334
56,222,1097226
56,222,1645356
56,222,589909
56,222,851333
56,23,485631
56,256,504659
56,260,1434663
56,260,866593
56,265,893727
56,283,1493624
56,283,1501615
56,283,541273
56,308,1394832
56,348,1472668
56,354,1724469
56,370,1149547
56,370,1194765
56,370,130247
56,370,1366618
56,370,570184
56,370,631060
56,370,676372
56,370,742455
56,370,846255
56,387,1111881
56,402,1378882
56,402,790355
56,402,884865
56,412,1279113
56,412,1510164
56,412,1653185
56,412,599760
56,412,682393
56,412,699875
56,421,1110225
56,421,1303361
56,424,170649
56,426,454522
56,431,569321
56,441,624086
56,480,1124725
56,480,1663488
56,480,190007
56,480,424095
56,480,468902
56,480,811371
56,480,912070
56,480,949282
56,482,1520637
56,497,1213645
56,497,1399184
56,498,1134794
56,520,1371171
56,520,740029
56,521,307871
56,521,522171
56,532,465117
56,540,112333
56,55,112051
56,55,124014
56,55,987849
56,562,806510
56,588,1522539
56,588,1524052
56,588,1650080
56,588,292183
56,588,931459
56,588,97226
56,594,448168
56,62,85897
56,641,1408190
56,642,370815
56,646,117896
56,680,987121
56,7,229986
56,700,169168
56,739,801785
56,743,1369257
56,743,1370424
56,743,1393150
56,743,1535244
56,743,1616055
56,743,407428
56,743,412281
56,743,471667
56,743,562220
56,743,776592
56,743,806625
56,743,813276
56,743,823973
56,743,864073
56,745,242557
56,746,1703293
56,75,287379
56,75,865945
56,769,699682
56,784,123490
56,784,142728
56,789,1095399
56,789,1369815
56,789,1406345
56,822,1519128
56,822,1620054
56,822,553202
56,823,481575
56,824,815109
56,826,339432
56,828,1339691
56,828,1507666
56,828,1680500
56,828,177266
56,828,554154
56,828,613391
56,828,999053
56,833,1198809
56,833,399536
56,856,1031695
56,872,47891
56,874,182512
56,874,193302
56,874,941270
56,881,18390
56,881,319690
56,881,578646
56,881,837271
56,899,982913
56,900,1010571
56,922,711339
56,923,48264
56,937,1199286
56,937,1655535
56,937,307896
56,954,574546
56,966,1298731
56,977,1596497
56,978,1194497
56,980,294364
56,983,1244402
57,281,875347
57,859,179150
58,1022,978815
58,1043,322075
58,11,125855
58,1104,367792
58,1140,246721
58,129,422847
58,146,145834
58,150,1213469
58,150,1383976
58,260,1287146
58,260,1411151
58,260,1588252
58,322,1066155
58,322,158183
58,322,184475
58,322,234476
58,322,282861
58,322,317155
58,322,421758
58,322,438314
58,322,457956
58,322,909448
58,322,981309
58,349,1117763
58,349,1130927
58,349,1154066
58,349,1164978
58,349,1305235
58,349,1706382
58,349,42521
58,349,501765
58,349,805863
58,353,828178
58,412,322632
58,531,579233
58,544,410068
58,565,1371828
58,661,202844
58,664,438797
58,693,40504
58,744,368439
58,833,664169
58,955,689125
58,969,186328
59,10,1337444
59,1022,575031
59,1031,1214424
59,1033,1180825
59,1040,1682637
59,1059,103766
59,1098,2838
59,1103,1241751
59,1103,1247807
59,1103,1386912
59,1103,1517088
59,1103,162029
59,1103,1657416
59,1103,260933
59,1103,376005
59,1103,445115
59,1103,514788
59,1103,597685
59,1103,598970
59,1103,623588
59,1103,628016
59,1103,663660
59,1103,699312
59,1103,734812
59,1103,851240
59,1107,15317
59,1114,308223
59,1114,659203
59,1115,1098896
59,1115,1181130
59,1115,1331968
59,1115,1499450
59,1123,1156070
59,1123,122668
59,1123,1435322
59,1123,414044
59,1123,477858
59,1123,707613
59,1123,904203
59,1133,1437880
59,1133,1553005
59,119,454423
59,137,1101523
59,137,139856
59,137,1678308
59,137,593920
59,137,666761
59,140,1674137
59,192,1613680
59,205,1004596
59,205,598062
59,209,1053659
59,209,128040
59,209,314279
59,209,421828
59,209,831154
59,209,998513
59,222,1219628
59,222,1364253
59,222,836941
59,23,1178150
59,257,1135736
59,257,1169301
59,257,1294429
59,260,987556
59,260,999213
59,265,1251376
59,277,238975
59,287,1318879
59,292,1362576
59,313,1181422
59,322,1138117
59,322,1152301
59,322,13727
59,322,1443468
59,322,250006
59,322,632007
59,322,745454
59,322,979647
59,330,1304924
59,34,1699487
59,402,1316309
59,417,179725
59,467,1598414
59,467,766635
59,486,1360198
59,486,1566886
59,486,168700
59,488,244007
59,497,1543827
59,497,264116
59,497,38085
59,497,389811
59,525,101359
59,529,824843
59,532,972115
59,544,381272
59,55,1130622
59,55,1217209
59,55,138455
59,55,169421
59,55,18244
59,55,740160
59,55,880890
59,581,1193276
59,581,600570
59,581,78672
59,588,1482752
59,588,201538
59,6,1578204
59,600,373418
59,600,670130
59,613,1683789
59,616,1234205
59,678,771952
59,691,1189035
59,691,387209
59,691,89851
59,691,908014
59,7,767199
59,733,1088588
59,733,571054
59,739,1115314
59,739,1248507
59,739,817617
59,745,254039
59,748,1251061
59,789,128675
59,789,218793
59,789,404024
59,789,472174
59,789,574057
59,789,601336
59,822,1263823
59,828,485413
59,828,712730
59,833,1172834
59,833,487892
59,833,56518
59,879,962495
59,881,251670
59,881,91709
59,900,1688497
59,900,441881
59,905,1552884
59,905,439147
59,918,793269
59,926,580131
59,937,1525963
59,940,1597920
59,940,604945
59,940,844510
59,97,19339
59,973,1677594
59,973,1708268
59,977,1027299
59,977,187365
59,988,70050
59,989,1488172
6,1046,1085591
6,1046,1385911
6,1046,420088
6,1046,609690
6,1101,1012592
6,1120,1551599
6,1120,460933
6,137,1372723
6,137,654562
6,137,825999
6,209,1184484
6,209,1650887
6,209,261980
6,209,91518
6,323,492693
6,347,58361
6,421,1005360
6,421,4688
6,524,885904
6,55,310839
6,553,1205626
6,553,1276883
6,605,1234836
6,646,779709
6,662,1179690
6,662,551980
6,684,868333
6,812,200944
6,900,1135462
6,900,1379481
6,900,1559037
6,908,48440
6,926,606236
6,977,691243
60,1016,1354752
60,1016,761905
60,1083,1538217
60,1143,1326737
60,123,176480
60,140,486922
60,261,786976
60,287,1319212
60,287,1697598
60,439,1587042
60,439,1601698
60,439,468749
60,488,181805
60,497,974712
60,55,189709
60,55,785491
60,576,715629
60,657,1530162
60,77,1506045
60,773,1206261
60,793,26473
60,797,562983
60,797,582368
60,828,1159409
60,828,951759
60,853,1296336
60,853,1502263
60,853,172460
60,853,210564
60,853,289375
60,853,321555
60,853,626166
60,853,700810
60,894,974067
60,900,737129
60,995,1527791
60,995,1611772
61,1005,173461
61,1005,890609
61,1018,1290293
61,1039,17607
61,1089,349450
61,1118,546729
61,1132,99633
61,1137,1506861
61,149,1187861
61,149,1329928
61,157,1273704
61,167,784820
61,205,1494039
61,222,489722
61,246,1338022
61,252,1080141
61,255,734582
61,305,1458505
61,310,519124
61,369,514591
61,392,172325
61,4,558464
61,402,1551137
61,402,339167
61,402,604588
61,402,754702
61,413,1470919
61,44,1136351
61,44,1527586
61,481,204467
61,548,421622
61,644,174839
61,651,618053
61,672,1370797
61,712,1302362
61,733,576114
61,745,1466412
61,745,296872
61,748,906710
61,789,10922
61,789,1415313
61,789,1499461
61,789,1530808
61,789,1582910
61,789,231929
61,789,685698
61,789,80564
61,825,1667610
61,870,1171312
61,870,439236
61,870,44768
61,874,1530937
61,937,79846
61,97,582139
61,97,778484
61,980,111414
61,989,1114110
62,10,955704
62,1011,909501
62,1016,200382
62,1022,976372
62,1033,424324
62,1043,346112
62,1046,1237795
62,1046,1259667
62,1046,192566
62,1046,477033
62,1046,721679
62,1046,994801
62,1063,1725252
62,1074,1242582
62,1114,1618195
62,1114,447596
62,121,735541
62,186,304164
62,193,623127
62,208,1079926
62,211,69982
62,215,1178626
62,22,1396643
62,222,1618920
62,222,654165
62,23,670105
62,291,1437280
62,351,1098939
62,362,1245743
62,373,1578049
62,399,1670369
62,402,1264231
62,410,1341223
62,410,424257
62,410,501948
62,423,1386065
62,424,1572161
62,449,1267784
62,45,720958
62,488,1562899
62,500,922933
62,514,725732
62,568,687940
62,575,734563
62,580,361008
62,586,1111072
62,586,142038
62,586,661474
62,586,684517
62,586,701652
62,621,765573
62,66,1099245
62,66,1526040
62,666,943021
62,687,1501776
62,720,1327948
62,733,1564656
62,743,1205585
62,743,1290410
62,743,236218
62,758,725021
62,761,705634
62,782,1174270
62,79,286366
62,797,380521
62,811,1625014
62,811,396694
62,811,446080
62,811,462565
62,822,1692441
62,884,328195
62,901,561818
62,926,715370
62,937,1654885
62,937,397748
62,977,604483
62,977,94339
62,980,595990
63,1013,1219899
63,1013,1525602
63,1013,1598475
63,1013,643406
63,1013,678126
63,1016,1012676
63,1016,1134105
63,1016,1528716
63,1016,227730
63,1016,246418
63,1016,316672
63,1016,341873
63,1016,424685
63,1016,454738
63,1016,478590
63,1016,542882
63,1016,560043
63,1016,578610
63,1016,826437
63,1016,831582
63,1016,940840
63,1022,46760
63,1028,122348
63,1028,161300
63,1030,1406696
63,1031,1050491
63,1031,1506580
63,1031,86360
63,1038,1687691
63,1040,1248281
63,1040,532588
63,1043,1013581
63,1043,1334164
63,1043,144011
63,1043,30001
63,1055,1569422
63,1055,225519
63,1058,263766
63,1060,218018
63,1080,917931
63,11,1225811
63,11,1500761
63,1101,119334
63,1101,1373695
63,1101,678524
63,1101,942749
63,1103,771914
63,1103,773048
63,1114,1047281
63,1114,640484
63,1125,1087960
63,1129,734897
63,1144,385878
63,117,353731
63,128,932090
63,13,1611582
63,133,1537107
63,150,1254871
63,150,788203
63,193,1586642
63,204,753509
63,209,1071794
63,209,1149741
63,209,1185073
63,209,1185581
63,209,1490533
63,209,1501994
63,209,1554304
63,209,1570361
63,209,1705203
63,209,182777
63,209,215830
63,209,26578
63,209,298691
63,209,301957
63,209,353916
63,209,358103
63,209,421379
63,209,446467
63,209,449784
63,209,495834
63,209,558228
63,209,592019
63,209,658927
63,209,660533
63,209,669491
63,209,697017
63,209,768791
63,209,797940
63,209,805822
63,209,879067
63,209,918619
63,209,930670
63,209,995177
63,216,1149303
63,218,1019261
63,218,1131723
63,218,1238264
63,218,1453175
63,218,1522501
63,218,1555586
63,218,209604
63,218,405846
63,218,706612
63,222,1133172
63,222,1142571
63,222,1206298
63,222,1230474
63,222,1285000
63,222,1289461
63,222,1294014
63,222,1390997
63,222,1400146
63,222,1407975
63,222,1655807
63,222,1660777
63,222,197991
63,222,220568
63,222,338993
63,222,375342
63,222,484873
63,222,541681
63,222,680958
63,222,757637
63,222,89502
63,222,981145
63,23,1599234
63,233,489652
63,240,1046777
63,240,1155545
63,240,1163449
63,240,1314569
63,240,1341103
63,240,1562685
63,240,1678194
63,240,291287
63,240,983366
63,253,455860
63,253,476992
63,253,804642
63,256,1441747
63,265,1199590
63,265,636228
63,275,1601264
63,281,479817
63,301,109633
63,307,81185
63,317,1284413
63,317,1485252
63,331,662870
63,335,65139
63,335,868484
63,343,1716636
63,343,1719277
63,343,725895
63,343,771571
63,351,1153703
63,351,1257179
63,351,1349469
63,351,1376409
63,351,1519892
63,351,1556717
63,351,1559234
63,351,1607563
63,351,1714754
63,351,189294
63,351,277456
63,351,374751
63,351,401444
63,351,43276
63,351,454584
63,351,829893
63,369,1241690
63,385,1100999
63,397,1187502
63,40,1190147
63,412,108935
63,412,1172440
63,412,1432235
63,412,1464902
63,412,1657313
63,412,203684
63,412,241084
63,412,318846
63,412,461519
63,412,560690
63,412,60549
63,412,605569
63,412,610922
63,417,1280496
63,417,138942
63,424,590438
63,443,70219
63,453,1007848
63,483,1209871
63,483,726754
63,497,262680
63,505,1107775
63,505,1591125
63,520,1640664
63,520,280869
63,520,612877
63,521,1466263
63,521,745595
63,534,231494
63,55,1066401
63,55,364332
63,55,985542
63,551,831237
63,586,1143592
63,586,1164300
63,586,1167562
63,586,1330961
63,586,1368996
63,586,1491370
63,586,1508287
63,586,154464
63,586,1547039
63,586,1569176
63,586,1573653
63,586,221263
63,586,534917
63,586,553912
63,586,567404
63,586,613822
63,586,701819
63,586,789362
63,586,832326
63,586,874763
