trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
1004408,08:45:00,08:45:00,333146,0,,
1004408,08:50:00,08:52:00,542151,1,,1
1004408,09:22:00,09:31:00,353075,2,1,1
1004408,09:46:00,09:47:00,388288,3,,
1004408,10:21:00,10:38:00,220078,4,,
1004408,10:49:00,10:50:00,222005,5,,
1004408,11:01:00,11:09:00,412311,6,,
1004408,11:25:00,11:27:00,236915,7,,
1004408,11:57:00,12:04:00,480845,8,,
1004408,12:48:00,12:49:00,676479,9,,
1004408,13:23:00,13:23:00,170310,10,,
102244,18:36:00,18:36:00,170310,0,,
102244,19:08:00,19:10:00,82342,1,,
102244,19:54:00,20:01:00,480845,2,,
102244,20:27:00,20:29:00,236915,3,,
102244,20:48:00,20:55:00,412311,4,,
102244,21:05:00,21:06:00,222005,5,,
102244,21:18:00,21:18:00,220078,6,,
103053,07:11:00,07:11:00,333146,0,,
103053,07:17:00,07:19:00,584144,1,,
103053,07:46:00,07:47:00,388288,2,,
103053,08:21:00,08:38:00,220078,3,,
103053,08:49:00,08:50:00,222005,4,,
103053,09:01:00,09:09:00,412311,5,,
103053,09:25:00,09:27:00,236915,6,,
103053,09:57:00,10:04:00,480845,7,,
103053,10:48:00,10:49:00,676479,8,,
103053,11:23:00,11:23:00,170310,9,,
1053096,09:22:00,09:22:00,606118,0,,
1053096,09:53:00,09:54:00,95580,1,,
1053096,10:23:00,10:24:00,578045,2,,
1053096,10:37:00,10:39:00,628645,3,,
1053096,11:18:00,11:20:00,536364,4,,
1053096,12:11:00,12:13:00,179833,5,,
1053096,12:43:00,12:45:00,560598,6,,
1053096,13:06:00,13:11:00,62565,7,,
1053096,13:29:00,13:30:00,71327,8,,
1053096,13:42:00,13:44:00,234569,9,,
1053096,13:59:00,14:01:00,373939,10,,
1053096,14:21:00,14:28:00,16885,11,,
1053096,14:43:00,14:45:00,595705,12,,
1053096,15:07:00,15:09:00,310460,13,,
1053096,15:18:00,15:18:00,130979,14,,
1063717,18:36:00,18:36:00,170310,0,,
1063717,19:08:00,19:10:00,82342,1,,
1063717,19:54:00,20:01:00,480845,2,,
1063717,20:27:00,20:29:00,236915,3,,
1063717,20:48:00,20:55:00,412311,4,,
1063717,21:05:00,21:06:00,222005,5,,
1063717,21:18:00,21:18:00,220078,6,,
1066881,18:36:00,18:36:00,170310,0,,
1066881,19:08:00,19:10:00,82342,1,,
1066881,19:54:00,20:01:00,480845,2,,
1066881,20:27:00,20:29:00,236915,3,,
1066881,20:48:00,20:55:00,412311,4,,
1066881,21:05:00,21:06:00,222005,5,,
1066881,21:18:00,21:31:00,220078,6,,
1066881,22:00:00,22:01:00,282936,7,,
1066881,22:30:00,22:32:00,236139,8,1,
1066881,22:38:00,22:38:00,49257,9,,
1077419,12:45:00,12:45:00,49257,0,,
1077419,12:50:00,12:52:00,542151,1,,1
1077419,13:22:00,13:47:00,388288,2,,
1077419,14:21:00,14:38:00,220078,3,,
1077419,14:55:00,14:56:00,160766,4,,
1077419,15:17:00,15:18:00,41180,5,,
1077419,16:02:00,16:04:00,480845,6,,
1077419,16:48:00,16:49:00,676479,7,,
1077419,17:23:00,17:23:00,170310,8,,
1079666,03:55:00,03:55:00,49257,0,,
1079666,03:59:00,04:01:00,584144,1,,
1079666,04:40:00,04:42:00,353075,2,,
1079666,06:21:00,06:38:00,220078,3,,
1079666,06:49:00,06:50:00,222005,4,,
1079666,07:01:00,07:09:00,412311,5,,
1079666,07:26:00,07:28:00,236915,6,,
1079666,07:57:00,08:04:00,480845,7,,
1079666,08:47:00,08:49:00,676479,8,,
1079666,09:23:00,09:23:00,170310,9,,
1093683,12:36:00,12:36:00,170310,0,,
1093683,13:08:00,13:10:00,82342,1,,
1093683,13:54:00,14:01:00,480845,2,,
1093683,14:27:00,14:29:00,236915,3,,
1093683,14:48:00,14:55:00,412311,4,,
1093683,15:05:00,15:06:00,222005,5,,
1093683,15:19:00,15:31:00,220078,6,,
1093683,17:12:00,17:14:00,353075,7,,
1093683,17:39:00,17:39:00,236139,8,,
1101069,18:40:00,18:40:00,94592,0,,
1101069,18:49:00,18:51:00,586936,1,,
1101069,19:15:00,19:17:00,595705,2,,
1101069,19:32:00,19:34:00,16885,3,,
1101069,19:45:00,19:46:00,97892,4,,
1101069,19:57:00,19:59:00,225313,5,,
1101069,20:10:00,20:12:00,178674,6,,
1101069,20:24:00,20:26:00,562625,7,,
1101069,20:49:00,20:53:00,62565,8,,
1101069,21:13:00,21:15:00,135639,9,,
1101069,21:46:00,21:48:00,411979,10,,
1101069,23:09:00,23:12:00,536364,11,,
1101069,23:29:00,23:32:00,459961,12,,
1101069,23:43:00,23:43:00,44178,13,,
1107239,14:36:00,14:36:00,170310,0,,
1107239,15:09:00,15:11:00,82342,1,,
1107239,15:54:00,16:01:00,480845,2,,
1107239,16:28:00,16:30:00,236915,3,,
1107239,16:48:00,16:55:00,412311,4,,
1107239,17:05:00,17:06:00,222005,5,,
1107239,17:18:00,17:31:00,220078,6,,
1107239,18:00:00,18:01:00,282936,7,,
1107239,18:43:00,18:49:00,236139,8,1,
1107239,18:56:00,18:56:00,49257,9,,
1117564,05:02:00,05:02:00,482018,0,,
1117564,05:27:00,05:30:00,16885,1,,
1117564,05:47:00,05:58:00,502659,2,,
1117564,06:13:00,06:15:00,234569,3,,
1117564,06:26:00,06:27:00,622647,4,,
1117564,06:47:00,06:53:00,62565,5,,
1117564,07:13:00,07:15:00,135639,6,,
1117564,07:46:00,07:48:00,411979,7,,
1117564,08:39:00,08:42:00,536364,8,,
1117564,09:21:00,09:23:00,145797,9,,
1117564,09:34:00,09:36:00,388444,10,,
1117564,10:03:00,10:04:00,102890,11,,
1117564,10:20:00,10:20:00,254512,12,,
1117564,10:37:00,10:37:00,606118,13,,
112137,07:36:00,07:36:00,606118,0,,
112137,07:53:00,07:54:00,95580,1,,
112137,08:23:00,08:25:00,578045,2,,
112137,08:37:00,08:39:00,628645,3,,
112137,09:18:00,09:20:00,536364,4,,
112137,10:11:00,10:13:00,179833,5,,
112137,10:43:00,10:45:00,560598,6,,
112137,11:06:00,11:11:00,62565,7,,
112137,11:29:00,11:30:00,71327,8,,
112137,11:42:00,11:44:00,234569,9,,
112137,11:59:00,12:01:00,373939,10,,
112137,12:21:00,12:28:00,16885,11,,
112137,12:43:00,12:45:00,595705,12,,
112137,13:06:00,13:08:00,310460,13,,
112137,13:16:00,13:16:00,130979,14,,
1136595,10:36:00,10:36:00,170310,0,,
1136595,11:08:00,11:10:00,82342,1,,
1136595,11:54:00,12:01:00,480845,2,,
1136595,12:44:00,12:45:00,41180,3,,
1136595,13:01:00,13:02:00,160766,4,,
1136595,13:20:00,13:31:00,220078,5,,
1136595,14:00:00,14:01:00,282936,6,,
1136595,14:28:00,14:30:00,236139,7,1,
1136595,14:34:00,14:34:00,49257,8,,
1156230,06:37:00,06:37:00,170310,0,,
1156230,07:08:00,07:10:00,82342,1,,
1156230,07:54:00,08:01:00,480845,2,,
1156230,08:44:00,08:45:00,41180,3,,
1156230,09:01:00,09:02:00,160766,4,,
1156230,09:21:00,09:31:00,220078,5,,
1156230,10:00:00,10:01:00,282936,6,,
1156230,10:28:00,10:30:00,236139,7,1,
1156230,10:34:00,10:34:00,49257,8,,
1159441,08:40:00,08:40:00,94592,0,,
1159441,08:49:00,08:51:00,586936,1,,
1159441,09:15:00,09:17:00,595705,2,,
1159441,09:32:00,09:36:00,16885,3,,
1159441,09:56:00,09:58:00,502659,4,,
1159441,10:13:00,10:15:00,234569,5,,
1159441,10:26:00,10:27:00,622647,6,,
1159441,10:47:00,10:47:00,62565,7,,
11645,15:11:00,15:11:00,333146,0,,
11645,15:17:00,15:19:00,584144,1,,1
11645,15:46:00,15:47:00,388288,2,,
11645,16:21:00,16:38:00,220078,3,,
11645,16:49:00,16:50:00,222005,4,,
11645,17:01:00,17:09:00,412311,5,,
11645,17:25:00,17:27:00,236915,6,,
11645,17:57:00,18:04:00,480845,7,,
11645,18:48:00,18:49:00,676479,8,,
11645,19:23:00,19:23:00,170310,9,,
1172133,06:05:00,06:05:00,179833,0,,
1172133,06:16:00,06:18:00,661756,1,,
1172133,06:29:00,06:31:00,397273,2,,
1172133,06:43:00,06:45:00,560598,3,,
1172133,07:05:00,07:11:00,62565,4,,
1172133,07:29:00,07:30:00,71327,5,,
1172133,07:42:00,07:44:00,234569,6,,
1172133,07:59:00,08:01:00,373939,7,,
1172133,08:21:00,08:28:00,16885,8,,
1172133,08:43:00,08:45:00,595705,9,,
1172133,09:06:00,09:08:00,310460,10,,
1172133,09:16:00,09:16:00,130979,11,,
1191406,08:38:00,08:38:00,220078,0,,
1191406,08:49:00,08:50:00,222005,1,,
1191406,09:01:00,09:09:00,412311,2,,
1191406,09:25:00,09:27:00,236915,3,,
1191406,09:57:00,10:04:00,480845,4,,
1191406,10:48:00,10:49:00,676479,5,,
1191406,11:23:00,11:23:00,170310,6,,
1196542,10:40:00,10:40:00,94592,0,,
1196542,10:49:00,10:51:00,586936,1,,
1196542,11:15:00,11:17:00,595705,2,,
1196542,11:33:00,11:36:00,16885,3,,
1196542,11:56:00,11:58:00,523143,4,,
1196542,12:13:00,12:15:00,234569,5,,
1196542,12:26:00,12:27:00,622647,6,,
1196542,12:47:00,12:47:00,62565,7,,
1197863,15:11:00,15:11:00,62565,0,,
1197863,15:29:00,15:30:00,71327,1,,
1197863,15:42:00,15:44:00,234569,2,,
1197863,15:59:00,16:01:00,373939,3,,
1197863,16:21:00,16:28:00,16885,4,,
1197863,16:43:00,16:45:00,595705,5,,
1197863,17:07:00,17:09:00,310460,6,,
1197863,17:17:00,17:17:00,130979,7,,
1204999,12:45:00,12:45:00,49257,0,,
1204999,12:50:00,12:52:00,542151,1,,1
1204999,13:46:00,13:47:00,388288,2,,
1204999,14:21:00,14:38:00,220078,3,,
1204999,14:49:00,14:50:00,222005,4,,
1204999,15:01:00,15:09:00,412311,5,,
1204999,15:25:00,15:27:00,236915,6,,
1204999,15:57:00,16:04:00,480845,7,,
1204999,16:48:00,16:49:00,676479,8,,
1204999,17:23:00,17:23:00,170310,9,,
1207040,20:40:00,20:40:00,94592,0,,
1207040,20:49:00,20:51:00,586936,1,,
1207040,21:15:00,21:17:00,595705,2,,
1207040,21:32:00,21:32:00,16885,3,,
12129,12:45:00,12:45:00,333146,0,,
12129,12:50:00,12:52:00,542151,1,,1
12129,13:22:00,13:31:00,131377,2,1,1
12129,13:46:00,13:47:00,388288,3,,
12129,14:21:00,14:38:00,220078,4,,
12129,14:49:00,14:50:00,222005,5,,
12129,15:01:00,15:09:00,412311,6,,
12129,15:25:00,15:27:00,236915,7,,
12129,15:57:00,16:04:00,480845,8,,
12129,16:48:00,16:49:00,676479,9,,
12129,17:23:00,17:23:00,170310,10,,
1227275,18:40:00,18:40:00,94592,0,,
1227275,18:49:00,18:51:00,586936,1,,
1227275,19:15:00,19:17:00,595705,2,,
1227275,19:32:00,19:34:00,16885,3,,
1227275,19:45:00,19:46:00,97892,4,,
1227275,19:57:00,19:59:00,225313,5,,
1227275,20:10:00,20:12:00,178674,6,,
1227275,20:24:00,20:26:00,562625,7,,
1227275,20:49:00,20:53:00,62565,8,,
1227275,21:13:00,21:15:00,135639,9,,
1227275,21:46:00,21:48:00,411979,10,,
1227275,22:39:00,22:42:00,536364,11,,
1227275,22:59:00,23:02:00,459961,12,,
1227275,23:13:00,23:13:00,44178,13,,
1227500,14:36:00,14:36:00,170310,0,,
1227500,15:09:00,15:11:00,82342,1,,
1227500,15:54:00,16:01:00,480845,2,,
1227500,16:28:00,16:30:00,236915,3,,
1227500,16:48:00,16:55:00,412311,4,,
1227500,17:05:00,17:06:00,222005,5,,
1227500,17:18:00,17:31:00,220078,6,,
1227500,18:00:00,18:01:00,282936,7,,
1227500,18:31:00,18:33:00,236139,8,1,
1227500,18:40:00,18:40:00,49257,9,,
1230214,14:40:00,14:40:00,94592,0,,
1230214,14:49:00,14:51:00,586936,1,,
1230214,15:15:00,15:17:00,595705,2,,
1230214,15:32:00,15:36:00,16885,3,,
1230214,15:56:00,15:58:00,502659,4,,
1230214,16:13:00,16:15:00,234569,5,,
1230214,16:26:00,16:27:00,622647,6,,
1230214,16:47:00,16:53:00,62565,7,,
1230214,17:13:00,17:15:00,135639,8,,
1230214,17:46:00,17:48:00,411979,9,,
1230214,18:39:00,18:42:00,536364,10,,
1230214,19:21:00,19:23:00,145797,11,,
1230214,19:34:00,19:36:00,388444,12,,
1230214,20:04:00,20:05:00,102890,13,,
1230214,20:30:00,20:42:00,305081,14,,
1230214,20:53:00,20:53:00,606118,15,,
1235016,09:09:00,09:09:00,62565,0,,
1235016,09:32:00,09:34:00,429228,1,,
1235016,09:46:00,09:48:00,10459,2,,
1235016,09:58:00,10:00:00,10837,3,,
1235016,10:09:00,10:10:00,324488,4,,
1235016,10:21:00,10:28:00,300367,5,,
1235016,10:43:00,10:45:00,595705,6,,
1235016,11:07:00,11:09:00,310460,7,,
1235016,11:17:00,11:17:00,130979,8,,
1235111,06:37:00,06:37:00,170310,0,,
1235111,07:08:00,07:10:00,82342,1,,
1235111,07:54:00,08:01:00,480845,2,,
1235111,08:27:00,08:29:00,236915,3,,
1235111,08:48:00,08:55:00,412311,4,,
1235111,09:05:00,09:06:00,222005,5,,
1235111,09:19:00,09:31:00,220078,6,,
1235111,11:12:00,11:14:00,353075,7,,
1235111,11:39:00,11:39:00,236139,8,,
1245381,07:11:00,07:11:00,49257,0,,
1245381,07:17:00,07:19:00,584144,1,,
1245381,07:46:00,07:47:00,388288,2,,
1245381,08:21:00,08:38:00,220078,3,,
1245381,08:56:00,08:57:00,160766,4,,
1245381,09:18:00,09:19:00,41180,5,,
1245381,10:02:00,10:04:00,480845,6,,
1245381,10:48:00,10:49:00,676479,7,,
1245381,11:23:00,11:23:00,170310,8,,
1250997,20:40:00,20:40:00,94592,0,,
1250997,20:49:00,20:51:00,586936,1,,
1250997,21:15:00,21:17:00,595705,2,,
1250997,21:34:00,21:37:00,251566,3,,
1250997,22:49:00,22:53:00,372816,4,,
1250997,23:12:00,23:14:00,135639,5,,
1250997,23:26:00,23:28:00,397273,6,,
1250997,23:39:00,23:41:00,661756,7,,
1250997,23:54:00,23:54:00,179833,8,,
1261233,20:36:00,20:36:00,170310,0,,
1261233,21:08:00,21:10:00,82342,1,,
1261233,21:54:00,21:54:00,480845,2,,
1276153,18:36:00,18:36:00,170310,0,,
1276153,19:08:00,19:10:00,82342,1,,
1276153,19:54:00,20:01:00,480845,2,,
1276153,20:27:00,20:29:00,236915,3,,
1276153,20:48:00,20:55:00,412311,4,,
1276153,21:05:00,21:06:00,222005,5,,
1276153,21:18:00,21:32:00,220078,6,,
1276153,23:27:00,23:29:00,28107,7,,
1276153,23:53:00,23:55:00,236139,8,,
1276153,24:01:00,24:01:00,469803,9,,
1277971,16:40:00,16:40:00,94592,0,,
1277971,16:49:00,16:51:00,586936,1,,
1277971,17:15:00,17:17:00,595705,2,,
1277971,17:32:00,17:36:00,16885,3,,
1277971,17:56:00,17:58:00,502659,4,,
1277971,18:13:00,18:15:00,234569,5,,
1277971,18:26:00,18:27:00,622647,6,,
1277971,18:47:00,18:53:00,4273,7,,
1277971,19:13:00,19:15:00,135639,8,,
1277971,19:46:00,19:48:00,411979,9,,
1277971,20:39:00,20:42:00,536364,10,,
1277971,21:21:00,21:23:00,145797,11,,
1277971,22:04:00,22:05:00,102890,12,,
1277971,22:23:00,22:23:00,606118,13,,
1300416,04:06:00,04:06:00,49257,0,,
1300416,04:12:00,04:14:00,584144,1,,
1300416,04:40:00,04:42:00,353075,2,,
1300416,06:21:00,06:38:00,220078,3,,
1300416,06:49:00,06:50:00,222005,4,,
1300416,07:01:00,07:09:00,412311,5,,
1300416,07:26:00,07:28:00,236915,6,,
1300416,07:57:00,08:04:00,480845,7,,
1300416,08:47:00,08:49:00,676479,8,,
1300416,09:23:00,09:23:00,170310,9,,
1302914,18:45:00,18:45:00,333146,0,,
1302914,18:50:00,18:52:00,542151,1,,1
1302914,19:46:00,19:47:00,388288,2,,
1302914,20:21:00,20:38:00,220078,3,,
1302914,20:49:00,20:50:00,222005,4,,
1302914,21:01:00,21:09:00,412311,5,,
1302914,21:25:00,21:27:00,236915,6,,
1302914,21:56:00,22:04:00,480845,7,,
1302914,22:49:00,22:50:00,676479,8,,
1302914,23:26:00,23:26:00,170310,9,,
1310558,19:31:00,19:31:00,606118,0,,
1310558,19:41:00,19:41:00,254512,1,,
1310558,19:53:00,19:54:00,95580,2,,
1310558,20:23:00,20:25:00,177185,3,,
1310558,20:37:00,20:39:00,628645,4,,
1310558,21:18:00,21:20:00,536364,5,,
1310558,22:11:00,22:13:00,179833,6,,
1310558,22:43:00,22:45:00,560598,7,,
1310558,23:06:00,23:06:00,62565,8,,
1312684,14:36:00,14:36:00,170310,0,,
1312684,15:09:00,15:11:00,82342,1,,
1312684,15:54:00,16:01:00,480845,2,,
1312684,16:28:00,16:30:00,236915,3,,
1312684,16:48:00,16:55:00,412311,4,,
1312684,17:05:00,17:06:00,222005,5,,
1312684,17:18:00,17:31:00,220078,6,,
1312684,18:00:00,18:01:00,282936,7,,
1312684,18:31:00,18:33:00,236139,8,1,
1312684,18:40:00,18:40:00,49257,9,,
1314784,18:11:00,18:11:00,542151,0,,
1314784,18:43:00,18:45:00,353075,1,,
1314784,20:27:00,20:38:00,220078,2,,
1314784,20:49:00,20:50:00,222005,3,,
1314784,21:01:00,21:09:00,412311,4,,
1314784,21:25:00,21:27:00,236915,5,,
1314784,21:56:00,22:04:00,480845,6,,
1314784,22:49:00,22:50:00,676479,7,,
1314784,23:26:00,23:26:00,170310,8,,
1325747,20:40:00,20:40:00,94592,0,,
1325747,20:49:00,20:51:00,586936,1,,
1325747,21:15:00,21:17:00,595705,2,,
1325747,21:32:00,21:36:00,16885,3,,
1325747,21:56:00,21:58:00,502659,4,,
1325747,22:19:00,22:21:00,234569,5,,
1325747,22:48:00,22:50:00,73370,6,,
1325747,23:20:00,23:26:00,372816,7,,
1325747,23:47:00,23:49:00,135639,8,,
1325747,24:01:00,24:01:00,397273,9,,
1325747,24:12:00,24:14:00,661756,10,,
1325747,24:27:00,24:27:00,179833,11,,
1329622,18:36:00,18:36:00,170310,0,,
1329622,19:08:00,19:10:00,82342,1,,
1329622,19:54:00,20:01:00,480845,2,,
1329622,20:27:00,20:29:00,236915,3,,
1329622,20:48:00,20:55:00,412311,4,,
1329622,21:05:00,21:06:00,222005,5,,
1329622,21:18:00,21:31:00,220078,6,,
1329622,23:11:00,23:13:00,353075,7,,
1329622,23:38:00,23:40:00,236139,8,,
1329622,23:46:00,23:46:00,49257,9,,
1334562,11:37:00,11:37:00,606118,0,,
1334562,11:53:00,11:54:00,95580,1,,
1334562,12:23:00,12:25:00,578045,2,,
1334562,12:37:00,12:39:00,628645,3,,
1334562,13:18:00,13:20:00,536364,4,,
1334562,14:11:00,14:13:00,179833,5,,
1334562,14:43:00,14:45:00,560598,6,,
1334562,15:06:00,15:11:00,62565,7,,
1334562,15:29:00,15:30:00,71327,8,,
1334562,15:42:00,15:44:00,234569,9,,
1334562,15:59:00,16:01:00,373939,10,,
1334562,16:21:00,16:28:00,16885,11,,
1334562,16:43:00,16:45:00,595705,12,,
1334562,17:06:00,17:08:00,310460,13,,
1334562,17:16:00,17:16:00,130979,14,,
1338701,14:36:00,14:36:00,170310,0,,
1338701,15:09:00,15:11:00,82342,1,,
1338701,15:54:00,16:01:00,480845,2,,
1338701,16:28:00,16:30:00,236915,3,,
1338701,16:48:00,16:55:00,412311,4,,
1338701,17:05:00,17:06:00,222005,5,,
1338701,17:18:00,17:31:00,220078,6,,
1338701,18:00:00,18:01:00,282936,7,,
1338701,18:31:00,18:33:00,236139,8,1,
1338701,18:40:00,18:40:00,469803,9,,
1354317,14:36:00,14:36:00,170310,0,,
1354317,15:09:00,15:11:00,82342,1,,
1354317,15:54:00,16:01:00,480845,2,,
1354317,16:44:00,16:45:00,41180,3,,
1354317,17:01:00,17:02:00,160766,4,,
1354317,17:21:00,17:31:00,220078,5,,
1354317,18:00:00,18:01:00,282936,6,,
1354317,18:31:00,18:33:00,236139,7,1,
1354317,18:40:00,18:40:00,49257,8,,
1364213,17:12:00,17:12:00,333146,0,,
1364213,17:18:00,17:20:00,584144,1,,1
1364213,17:46:00,17:47:00,388288,2,,
1364213,18:21:00,18:38:00,220078,3,,
1364213,18:49:00,18:50:00,222005,4,,
1364213,19:01:00,19:09:00,412311,5,,
1364213,19:25:00,19:27:00,236915,6,,
1364213,19:57:00,20:04:00,480845,7,,
1364213,20:48:00,20:49:00,676479,8,,
1364213,21:22:00,21:22:00,170310,9,,
1374577,14:36:00,14:36:00,170310,0,,
1374577,15:09:00,15:11:00,82342,1,,
1374577,15:54:00,16:01:00,480845,2,,
1374577,16:28:00,16:30:00,236915,3,,
1374577,16:48:00,16:55:00,412311,4,,
1374577,17:05:00,17:06:00,222005,5,,
1374577,17:18:00,17:39:00,220078,6,,
1374577,18:15:00,18:16:00,282936,7,,
1374577,18:45:00,18:47:00,236139,8,,
1374577,18:53:00,18:53:00,49257,9,,
1376766,14:36:00,14:36:00,170310,0,,
1376766,15:09:00,15:11:00,82342,1,,
1376766,15:54:00,16:01:00,480845,2,,
1376766,16:44:00,16:45:00,41180,3,,
1376766,17:01:00,17:02:00,160766,4,,
1376766,17:21:00,17:31:00,220078,5,,
1376766,18:00:00,18:01:00,282936,6,,
1376766,18:43:00,18:49:00,236139,7,1,
1376766,18:56:00,18:56:00,49257,8,,
1394767,08:38:00,08:38:00,220078,0,,
1394767,08:49:00,08:50:00,222005,1,,
1394767,09:01:00,09:09:00,412311,2,,
1394767,09:25:00,09:27:00,236915,3,,
1394767,09:57:00,10:04:00,480845,4,,
1394767,10:48:00,10:49:00,676479,5,,
1394767,11:23:00,11:23:00,170310,6,,
1399595,15:11:00,15:11:00,49257,0,,
1399595,15:17:00,15:19:00,584144,1,,1
1399595,15:46:00,15:47:00,388288,2,,
1399595,16:21:00,16:38:00,220078,3,,
1399595,16:49:00,16:50:00,222005,4,,
1399595,17:01:00,17:09:00,412311,5,,
1399595,17:25:00,17:27:00,236915,6,,
1399595,17:57:00,18:04:00,480845,7,,
1399595,18:48:00,18:49:00,676479,8,,
1399595,19:23:00,19:23:00,170310,9,,
1402260,19:09:00,19:09:00,62565,0,,
1402260,19:25:00,19:26:00,71327,1,,
1402260,19:41:00,19:43:00,234569,2,,
1402260,19:59:00,20:01:00,373939,3,,
1402260,20:21:00,20:21:00,16885,4,,
1404324,12:09:00,12:09:00,542151,0,,
1404324,12:43:00,12:45:00,131377,1,,
1404324,14:27:00,14:38:00,220078,2,,
1404324,14:49:00,14:50:00,222005,3,,
1404324,15:01:00,15:09:00,412311,4,,
1404324,15:25:00,15:27:00,236915,5,,
1404324,15:57:00,16:04:00,480845,6,,
1404324,16:48:00,16:49:00,676479,7,,
1404324,17:23:00,17:23:00,170310,8,,
1414333,04:41:00,04:41:00,220078,0,,
1414333,04:52:00,04:53:00,222005,1,,
1414333,05:04:00,05:07:00,412311,2,,
1414333,05:25:00,05:27:00,236915,3,,
1414333,05:55:00,06:03:00,480845,4,,
1414333,06:26:00,06:28:00,368705,5,,
1414333,06:48:00,06:49:00,676479,6,,
1414333,07:23:00,07:23:00,170310,7,,
1429238,14:36:00,14:36:00,170310,0,,
1429238,15:09:00,15:11:00,82342,1,,
1429238,15:54:00,16:01:00,480845,2,,
1429238,16:28:00,16:30:00,236915,3,,
1429238,16:48:00,16:55:00,412311,4,,
1429238,17:05:00,17:06:00,222005,5,,
1429238,17:18:00,17:31:00,220078,6,,
1429238,19:12:00,19:14:00,353075,7,,
1429238,19:39:00,19:41:00,236139,8,,
1429238,19:46:00,19:46:00,49257,9,,
1429276,18:45:00,18:45:00,333146,0,,
1429276,18:50:00,18:52:00,542151,1,,1
1429276,19:46:00,19:47:00,388288,2,,
1429276,20:21:00,20:38:00,220078,3,,
1429276,20:49:00,20:50:00,222005,4,,
1429276,21:01:00,21:09:00,412311,5,,
1429276,21:25:00,21:27:00,236915,6,,
1429276,21:56:00,22:04:00,480845,7,,
1429276,22:49:00,22:50:00,676479,8,,
1429276,23:49:00,23:49:00,170310,9,,
1437439,13:11:00,13:11:00,62565,0,,
1437439,13:29:00,13:30:00,71327,1,,
1437439,13:42:00,13:44:00,234569,2,,
1437439,13:59:00,14:01:00,373939,3,,
1437439,14:21:00,14:28:00,16885,4,,
1437439,14:43:00,14:45:00,595705,5,,
1437439,15:07:00,15:09:00,310460,6,,
1437439,15:18:00,15:18:00,130979,7,,
1446068,08:45:00,08:45:00,333146,0,,
1446068,08:50:00,08:52:00,542151,1,,1
1446068,09:46:00,09:47:00,388288,2,,
1446068,10:21:00,10:38:00,220078,3,,
1446068,10:49:00,10:50:00,222005,4,,
1446068,11:01:00,11:09:00,412311,5,,
1446068,11:25:00,11:27:00,236915,6,,
1446068,11:57:00,12:04:00,480845,7,,
1446068,12:48:00,12:49:00,676479,8,,
1446068,13:23:00,13:23:00,170310,9,,
1448144,15:11:00,15:11:00,49257,0,,
1448144,15:17:00,15:19:00,584144,1,,1
1448144,15:46:00,15:47:00,388288,2,,
1448144,16:21:00,16:38:00,220078,3,,
1448144,16:55:00,16:56:00,160766,4,,
1448144,17:16:00,17:17:00,41180,5,,
1448144,18:02:00,18:04:00,480845,6,,
1448144,18:48:00,18:49:00,676479,7,,
1448144,19:23:00,19:23:00,170310,8,,
1472067,07:10:00,07:10:00,82342,0,,
1472067,07:54:00,08:01:00,480845,1,,
1472067,08:27:00,08:29:00,236915,2,,
1472067,08:48:00,08:55:00,412311,3,,
1472067,09:05:00,09:06:00,222005,4,,
1472067,09:19:00,09:31:00,220078,5,,
1472067,11:12:00,11:14:00,353075,6,,
1472067,11:39:00,11:39:00,236139,7,,
1474654,06:28:00,06:28:00,16885,0,,
1474654,06:43:00,06:45:00,595705,1,,
1474654,07:06:00,07:08:00,310460,2,,
1474654,07:17:00,07:17:00,130979,3,,
1481213,15:11:00,15:11:00,62565,0,,
1481213,15:29:00,15:30:00,71327,1,,
1481213,15:42:00,15:44:00,234569,2,,
1481213,15:59:00,16:01:00,373939,3,,
1481213,16:21:00,16:28:00,16885,4,,
1481213,16:43:00,16:45:00,595705,5,,
1481213,17:07:00,17:09:00,310460,6,,
1481213,17:17:00,17:17:00,130979,7,,
1510017,05:02:00,05:02:00,482018,0,,
1510017,05:32:00,05:36:00,16885,1,,
1510017,05:56:00,05:58:00,502659,2,,
1510017,06:13:00,06:15:00,234569,3,,
1510017,06:26:00,06:27:00,622647,4,,
1510017,06:47:00,06:47:00,62565,5,,
1520251,14:40:00,14:40:00,94592,0,,
1520251,14:49:00,14:51:00,586936,1,,
1520251,15:15:00,15:17:00,595705,2,,
1520251,15:32:00,15:36:00,16885,3,,
1520251,15:56:00,15:58:00,502659,4,,
1520251,16:13:00,16:15:00,234569,5,,
1520251,16:26:00,16:27:00,622647,6,,
1520251,16:47:00,16:47:00,62565,7,,
1527318,09:31:00,09:31:00,220078,0,,
1527318,10:00:00,10:01:00,282936,1,,
1527318,10:28:00,10:30:00,236139,2,1,
1527318,10:34:00,10:34:00,49257,3,,
1530092,10:41:00,10:41:00,94592,0,,
1530092,10:49:00,10:51:00,586936,1,,
1530092,11:15:00,11:17:00,595705,2,,
1530092,11:32:00,11:36:00,251566,3,,
1530092,11:56:00,11:58:00,523143,4,,
1530092,12:13:00,12:15:00,234569,5,,
1530092,12:26:00,12:27:00,622647,6,,
1530092,12:47:00,12:53:00,62565,7,,
1530092,13:13:00,13:15:00,135639,8,,
1530092,13:46:00,13:48:00,411979,9,,
1530092,14:39:00,14:42:00,536364,10,,
